Provider,unique_physicians,unique_diagnosis_codes,unique_procedure_codes,dominant_state,dominant_gender,dominant_race,fraud,total_claims,inpatient_claims,outpatient_claims,avg_claim_amount_reimbursed,total_claim_amount_reimbursed,avg_deductible_amount,total_deductible_amount,unique_beneficiaries,avg_claim_duration,avg_patient_age,avg_chronic_condition_count,pct_claims_with_admit_diagnosis
PRV57319,102,493,9,5,2,1,0,279,16,263,636.0573476702509,177460,62.86021505376344,17538.0,254,1.6129032258064515,74.01346845951736,4.422939068100359,22.22222222222222
PRV57320,36,126,6,50,2,1,0,38,10,28,2745.0,104310,282.36842105263156,10730.0,38,2.9210526315789473,71.94610756871646,4.7631578947368425,44.73684210526316
PRV57321,37,191,11,50,2,1,0,84,15,69,2160.2380952380954,181460,192.73809523809524,16190.0,60,1.630952380952381,70.90942276979237,4.321428571428571,41.66666666666667
PRV57322,34,96,3,50,2,1,0,33,7,26,1842.121212121212,60790,232.9090909090909,7686.0,31,2.9696969696969697,72.96480202435028,4.0606060606060606,27.27272727272727
PRV57324,104,284,9,5,1,1,0,117,22,95,1825.2136752136753,213550,202.35897435897436,23676.0,112,2.324786324786325,73.16431199798755,4.247863247863248,35.8974358974359
PRV57325,29,102,0,50,1,1,0,41,0,41,282.4390243902439,11580,2.926829268292683,120.0,39,0.975609756097561,74.35789051935694,3.902439024390244,21.951219512195124
PRV57326,6,40,4,50,2,1,0,5,5,0,7400.0,37000,1068.0,5340.0,5,6.6,66.27022587268993,7.0,100.0
PRV57327,4,9,0,50,2,1,0,3,0,3,63.333333333333336,190,0.0,0.0,3,0.0,84.04380561259411,5.666666666666667,0.0
PRV57328,39,62,0,50,2,1,0,38,0,38,141.05263157894737,5360,4.473684210526316,170.0,38,0.02631578947368421,73.2721639828524,3.6052631578947367,21.052631578947366
PRV57329,36,75,0,5,2,1,0,36,0,36,318.6111111111111,11470,1.6666666666666667,60.0,35,1.1111111111111112,73.55122062514259,4.666666666666667,27.77777777777778
PRV57330,14,126,6,50,2,1,0,34,12,22,2222.6470588235293,75570,360.24242424242425,11888.0,28,4.970588235294118,77.61686193984781,5.264705882352941,58.82352941176471
PRV57331,115,285,15,13,2,1,0,141,16,125,1540.4255319148936,217200,122.68085106382979,17298.0,128,2.425531914893617,71.61943874058863,4.397163120567376,26.24113475177305
PRV57332,36,205,0,50,2,1,0,98,0,98,230.20408163265307,22560,1.836734693877551,180.0,89,1.4183673469387754,72.27236027881379,3.9183673469387754,26.53061224489796
PRV57333,17,1172,0,50,2,1,0,1004,0,1004,289.8605577689243,291020,2.808764940239044,2820.0,723,1.346613545816733,72.59197024359781,4.145418326693227,20.219123505976093
PRV57334,44,232,22,50,2,1,0,68,39,29,6618.823529411765,450080,601.0,39666.0,60,4.720588235294118,72.30349881225591,3.9705882352941178,64.70588235294117
PRV57335,52,984,8,50,2,1,1,807,3,804,352.75092936802974,284670,6.448574969021066,5204.0,306,1.5724907063197027,74.11656560876045,4.223048327137547,18.83519206939281
PRV57336,99,273,0,13,2,1,0,135,0,135,209.03703703703704,28220,5.2592592592592595,710.0,117,1.451851851851852,73.44615306613937,4.237037037037037,22.962962962962962
PRV57339,16,669,1,50,2,1,0,458,0,458,229.5414847161572,105130,3.034934497816594,1390.0,187,1.1244541484716157,72.27105918360637,4.277292576419214,20.305676855895197
PRV57340,33,151,14,50,2,1,0,41,17,24,4984.390243902439,204360,427.95,17118.0,39,2.1219512195121952,71.90337390026878,4.536585365853658,60.97560975609756
PRV57341,88,440,45,50,2,1,1,177,77,100,4612.146892655367,816350,461.3142857142857,80730.0,158,3.361581920903955,70.807225141823,4.796610169491525,53.10734463276836
PRV57343,38,156,0,2,1,1,0,75,0,75,494.53333333333336,37090,0.9333333333333333,70.0,55,3.2133333333333334,69.5768925393566,4.226666666666667,18.666666666666668
PRV57344,46,745,22,50,2,1,1,480,25,455,893.125,428700,58.458333333333336,28060.0,189,2.4270833333333335,73.19478667579283,4.402083333333334,23.125
PRV57345,51,289,28,50,1,1,1,88,43,45,5287.727272727273,465320,509.27906976744185,43798.0,82,3.7954545454545454,73.15235517391575,4.613636363636363,57.95454545454546
PRV57346,33,770,0,50,2,1,0,532,0,532,282.7631578947368,150430,3.1766917293233083,1690.0,447,1.593984962406015,73.40438879539711,4.137218045112782,20.48872180451128
PRV57347,109,292,8,50,2,1,0,145,17,128,1003.8620689655172,145560,126.93793103448276,18406.0,141,1.5034482758620689,73.51912955226699,4.172413793103448,28.27586206896552
PRV57348,7,1073,0,50,2,1,0,920,0,920,278.0108695652174,255770,3.1630434782608696,2910.0,638,1.367391304347826,72.42325685206677,4.190217391304348,18.043478260869566
PRV57350,15,115,4,50,2,1,0,46,9,37,1551.9565217391305,71390,213.95652173913044,9842.0,41,0.5434782608695652,70.35746808320685,4.456521739130435,36.95652173913043
PRV57351,16,68,0,13,2,1,0,34,0,34,593.5294117647059,20180,6.470588235294118,220.0,32,0.8235294117647058,72.66094939002295,4.088235294117647,23.52941176470588
PRV57352,20,95,3,13,2,1,0,44,3,41,569.3181818181819,25050,73.95454545454545,3254.0,41,1.2272727272727273,74.1721734801817,4.045454545454546,20.454545454545457
PRV57354,17,48,0,50,1,1,0,22,0,22,386.8181818181818,8510,0.0,0.0,21,1.6818181818181819,68.82994213179019,3.3181818181818183,22.727272727272727
PRV57355,7,69,0,50,2,1,0,34,0,34,477.6470588235294,16240,5.588235294117647,190.0,21,0.14705882352941177,78.15847324556105,4.735294117647059,17.647058823529413
PRV57356,24,128,0,50,2,1,0,67,0,67,351.7910447761194,23570,3.582089552238806,240.0,25,3.2686567164179103,63.68735378548735,4.08955223880597,19.402985074626866
PRV57357,2,105,8,50,1,1,0,16,15,1,7168.75,114700,1001.25,16020.0,13,4.0625,78.50513347022587,6.125,93.75
PRV57358,1,159,1,50,2,1,0,77,0,77,158.44155844155844,12200,1.2987012987012987,100.0,32,0.974025974025974,74.79075886468084,4.5064935064935066,24.675324675324674
PRV57359,1,204,0,50,2,1,0,102,0,102,337.15686274509807,34390,1.9607843137254901,200.0,67,1.7647058823529411,74.4482828038813,4.352941176470588,23.52941176470588
PRV57361,6,127,0,50,2,1,0,60,0,60,313.1666666666667,18790,1.0,60.0,32,2.5166666666666666,73.9741273100616,4.316666666666666,15.0
PRV57363,3,3,0,38,2,1,0,2,0,2,200.0,400,20.0,40.0,2,0.0,73.82340862422998,1.0,0.0
PRV57364,7,43,3,50,2,1,0,10,3,7,4265.0,42650,320.4,3204.0,9,1.4,72.71129363449691,5.0,40.0
PRV57365,10,337,0,50,2,1,0,183,0,183,312.89617486338796,57260,2.6775956284153004,490.0,84,2.1311475409836067,73.6361426225768,4.103825136612022,19.672131147540984
PRV57366,8,35,0,50,2,1,0,12,0,12,413.3333333333333,4960,0.0,0.0,7,0.0,79.72940908053845,5.083333333333333,25.0
PRV57367,5,32,0,50,2,1,0,11,0,11,733.6363636363636,8070,7.2727272727272725,80.0,8,1.9090909090909092,80.44701636488084,4.363636363636363,18.181818181818183
PRV57368,4,57,0,50,1,1,0,22,0,22,159.0909090909091,3500,0.0,0.0,22,0.0,71.74301536929873,3.5,18.181818181818183
PRV57369,20,98,9,50,2,1,0,28,11,17,4262.5,119350,426.7142857142857,11948.0,27,1.9285714285714286,71.41664222157036,4.285714285714286,46.42857142857143
PRV57371,1,2,0,50,2,1,0,1,0,1,70.0,70,0.0,0.0,1,0.0,68.91718001368925,5.0,0.0
PRV57372,10,126,10,50,2,1,0,32,15,17,3867.1875,123750,506.875,16220.0,28,3.96875,70.46406570841889,5.09375,53.125
PRV57373,2,3,0,50,1,1,0,2,0,2,400.0,800,0.0,0.0,2,0.0,69.78507871321013,7.0,100.0
PRV57374,6,10,0,50,2,1,0,6,0,6,133.33333333333334,800,0.0,0.0,5,3.3333333333333335,74.06753365274926,3.3333333333333335,16.666666666666664
PRV57375,11,191,3,50,2,1,0,81,6,75,891.604938271605,72220,81.08641975308642,6568.0,35,1.4074074074074074,70.04443092419363,4.91358024691358,28.39506172839506
PRV57376,9,50,0,50,1,1,0,20,0,20,253.0,5060,0.0,0.0,18,0.6,66.94496919917864,4.45,25.0
PRV57378,11,89,0,50,2,1,0,35,0,35,193.71428571428572,6780,3.4285714285714284,120.0,29,1.0571428571428572,71.51352302728073,4.571428571428571,20.0
PRV57379,16,76,2,50,2,1,0,28,3,25,2013.5714285714287,56380,114.42857142857143,3204.0,26,3.5357142857142856,67.20993448714188,4.428571428571429,28.57142857142857
PRV57380,7,168,0,50,2,1,0,87,0,87,262.98850574712645,22880,3.793103448275862,330.0,64,1.3333333333333333,74.06843053490365,4.540229885057471,24.137931034482758
PRV57381,2,98,0,50,2,1,0,49,0,49,380.40816326530614,18640,2.0408163265306123,100.0,12,3.0816326530612246,77.12609479109919,4.387755102040816,12.244897959183673
PRV57382,18,166,3,50,2,1,0,79,5,74,1263.4177215189873,99810,58.23076923076923,4542.0,45,1.0759493670886076,74.76654623588837,3.9746835443037973,20.253164556962027
PRV57385,2,181,0,50,1,1,0,90,0,90,243.66666666666666,21930,2.7777777777777777,250.0,41,0.6222222222222222,69.34440641873907,4.188888888888889,18.88888888888889
PRV57386,1,2,0,50,1,1,0,1,0,1,300.0,300,0.0,0.0,1,0.0,72.32306639288159,2.0,0.0
PRV57388,3,29,0,50,2,1,0,9,0,9,184.44444444444446,1660,11.11111111111111,100.0,7,2.3333333333333335,72.84234542550765,3.888888888888889,22.22222222222222
PRV57389,2,16,0,50,2,1,0,6,0,6,635.0,3810,0.0,0.0,4,0.0,76.11042664841433,3.8333333333333335,16.666666666666664
PRV57390,1,115,0,13,1,1,0,55,0,55,197.0909090909091,10840,3.4545454545454546,190.0,42,0.16363636363636364,72.91792670026756,4.2,23.636363636363637
PRV57391,1,58,0,50,2,1,0,19,0,19,251.57894736842104,4780,0.0,0.0,13,1.3157894736842106,74.70125004503043,4.631578947368421,31.57894736842105
PRV57392,2,4,0,50,1,1,0,2,0,2,35.0,70,0.0,0.0,2,0.0,76.81177275838468,5.5,0.0
PRV57393,2,24,0,50,1,1,0,5,0,5,560.0,2800,0.0,0.0,5,0.0,74.03696098562628,5.2,20.0
PRV57394,5,39,0,50,2,1,0,16,0,16,414.375,6630,0.0,0.0,15,3.8125,69.25547570157427,3.625,25.0
PRV57396,2,3,0,50,2,1,0,1,0,1,0.0,0,0.0,0.0,1,0.0,65.6208076659822,4.0,100.0
PRV57397,2,44,6,50,1,1,0,7,7,0,9285.714285714286,65000,1068.0,7476.0,7,2.7142857142857144,72.97741273100617,4.428571428571429,100.0
PRV57398,2,15,2,50,2,1,0,3,3,0,16866.666666666668,50600,1068.0,3204.0,3,2.6666666666666665,55.88592288386949,3.6666666666666665,100.0
PRV57399,3,9,1,50,1,1,0,1,1,0,57000.0,57000,1068.0,1068.0,1,15.0,57.47296372347707,7.0,100.0
PRV57400,3,59,4,50,1,1,0,8,8,0,8375.0,67000,1068.0,8544.0,6,4.125,76.04585900068446,6.125,100.0
PRV57401,1,56,10,50,2,1,0,8,8,0,8125.0,65000,1068.0,8544.0,8,6.0,75.9715947980835,5.125,100.0
PRV57402,1,1,0,50,2,1,0,1,0,1,20.0,20,0.0,0.0,1,0.0,70.67214236824093,2.0,0.0
PRV57403,11,100,12,50,1,1,0,15,15,0,11466.666666666666,172000,1068.0,16020.0,13,7.466666666666667,73.21086014145563,5.4,100.0
PRV57404,43,139,6,51,2,1,0,46,9,37,1614.1304347826087,74250,191.86666666666667,8634.0,43,1.673913043478261,69.70901407612416,4.391304347826087,43.47826086956522
PRV57405,31,73,0,36,2,1,0,32,0,32,177.8125,5690,3.125,100.0,27,0.9375,75.47039698836413,4.09375,18.75
PRV57406,27,253,23,51,2,1,0,68,46,22,7433.235294117647,505460,717.3134328358209,48060.0,58,3.6323529411764706,73.83983572895278,5.3088235294117645,70.58823529411765
PRV57407,21,381,0,51,2,1,0,217,0,217,289.6774193548387,62860,3.0414746543778803,660.0,103,1.8709677419354838,71.49234947340531,4.350230414746544,19.81566820276498
PRV57408,53,128,2,51,2,1,0,55,0,55,157.27272727272728,8650,2.0,110.0,50,0.6363636363636364,74.6583037769896,4.6,14.545454545454545
PRV57409,49,231,14,51,2,1,1,71,24,47,3079.154929577465,218620,361.01408450704224,25632.0,64,3.140845070422535,70.71980410870424,4.267605633802817,53.52112676056338
PRV57410,21,351,0,51,2,1,0,241,0,241,239.46058091286307,57710,2.2821576763485476,550.0,125,1.1369294605809128,71.65924550058081,4.452282157676349,29.87551867219917
PRV57411,26,66,0,36,2,1,0,29,0,29,295.17241379310343,8560,7.241379310344827,210.0,27,2.103448275862069,73.52649342679788,4.068965517241379,17.24137931034483
PRV57412,38,517,8,51,2,1,0,298,9,289,504.6308724832215,150380,36.5503355704698,10892.0,107,1.74496644295302,69.66249098484535,4.295302013422819,24.161073825503358
PRV57413,4,131,0,51,2,1,0,52,0,52,346.7307692307692,18030,1.3461538461538463,70.0,31,0.5384615384615384,68.62986363397042,4.596153846153846,26.923076923076923
PRV57414,26,122,12,51,1,1,0,28,18,10,7695.0,215460,686.5714285714286,19224.0,25,4.571428571428571,75.570059646035,5.428571428571429,71.42857142857143
PRV57415,9,188,0,51,1,1,0,86,0,86,454.5348837209302,39090,4.883720930232558,420.0,41,2.4069767441860463,70.5381468570428,4.651162790697675,15.11627906976744
PRV57416,6,19,0,51,1,1,0,7,0,7,171.42857142857142,1200,0.0,0.0,6,0.0,69.42954923242397,4.571428571428571,28.57142857142857
PRV57417,6,19,0,51,2,1,0,9,0,9,291.1111111111111,2620,0.0,0.0,9,0.0,74.25385960909574,3.6666666666666665,44.44444444444444
PRV57419,10,29,0,51,1,1,0,17,0,17,288.2352941176471,4900,5.882352941176471,100.0,17,1.1764705882352942,66.472118210734,4.176470588235294,11.76470588235294
PRV57421,32,84,0,51,2,1,0,35,0,35,230.85714285714286,8080,10.0,350.0,33,0.9714285714285714,72.69330204361005,5.228571428571429,22.857142857142858
PRV57422,12,206,0,51,2,1,0,104,0,104,323.2692307692308,33620,3.9423076923076925,410.0,60,1.2596153846153846,75.2619386089612,4.240384615384615,16.346153846153847
PRV57423,27,106,0,51,2,1,0,47,0,47,454.8936170212766,21380,6.808510638297872,320.0,41,3.5106382978723403,73.92296153902166,4.0638297872340425,27.659574468085108
PRV57424,15,92,0,51,2,1,0,38,0,38,312.89473684210526,11890,0.0,0.0,28,3.210526315789474,69.1323174465939,4.657894736842105,13.157894736842104
PRV57425,49,316,21,51,2,1,1,124,32,92,2788.064516129032,345720,269.3333333333333,33128.0,101,2.75,70.85295091740082,4.879032258064516,41.935483870967744
PRV57426,21,113,0,51,2,1,0,60,0,60,270.6666666666667,16240,2.0,120.0,33,0.36666666666666664,69.76623317362537,4.666666666666667,28.333333333333332
PRV57427,24,110,11,51,2,1,0,30,14,16,3786.3333333333335,113590,498.4,14952.0,27,3.1,74.74168377823409,5.3,56.666666666666664
PRV57429,46,294,0,51,2,1,0,154,0,154,269.4155844155844,41490,3.7662337662337664,580.0,80,1.7792207792207793,70.86366747557713,4.896103896103896,17.532467532467532
PRV57431,10,56,0,51,2,1,0,24,0,24,566.6666666666666,13600,0.0,0.0,19,1.7083333333333333,73.79557380789414,4.291666666666667,50.0
PRV57432,35,94,0,51,1,1,0,48,0,48,279.5833333333333,13420,2.2916666666666665,110.0,41,1.7708333333333333,70.50667351129364,4.25,14.583333333333334
PRV57433,57,177,11,51,1,1,0,70,16,54,2021.4285714285713,141500,249.82857142857142,17488.0,63,1.4714285714285715,69.28053192529578,4.142857142857143,35.714285714285715
PRV57434,10,493,0,51,2,1,0,316,0,316,265.7911392405063,83990,2.0569620253164556,650.0,151,1.3227848101265822,71.05375198190939,4.379746835443038,19.303797468354432
PRV57435,18,52,0,51,2,1,0,25,0,25,194.4,4860,0.4,10.0,21,1.84,74.57763175906912,4.12,40.0
PRV57436,27,69,0,51,1,1,0,41,0,41,267.0731707317073,10950,3.902439024390244,160.0,32,1.0,71.79886813241849,3.6341463414634148,21.951219512195124
PRV57437,25,85,3,51,2,1,0,27,6,21,2339.6296296296296,63170,244.74074074074073,6608.0,27,1.4074074074074074,65.91365629832433,4.888888888888889,44.44444444444444
PRV57438,5,47,4,51,2,1,0,14,4,10,1727.142857142857,24180,305.14285714285717,4272.0,11,2.7857142857142856,71.67595580326586,4.714285714285714,42.857142857142854
PRV57440,4,10,0,51,2,1,0,4,0,4,82.5,330,0.0,0.0,3,5.0,71.25188227241615,3.0,25.0
PRV57441,7,171,0,51,1,1,0,74,0,74,360.27027027027026,26660,0.0,0.0,39,1.6756756756756757,75.8066485376547,5.054054054054054,22.972972972972975
PRV57443,8,118,0,51,2,1,0,52,0,52,649.8076923076923,33790,2.3076923076923075,120.0,22,1.0,71.88379929447692,4.230769230769231,23.076923076923077
PRV57444,8,40,0,51,2,1,0,13,0,13,580.7692307692307,7550,0.0,0.0,13,2.3846153846153846,70.0468593692413,3.6923076923076925,15.384615384615385
PRV57445,8,70,0,51,2,1,0,30,2,28,738.3333333333334,22150,74.53333333333333,2236.0,20,0.9,65.65375313712069,3.7333333333333334,30.0
PRV57446,3,21,0,21,2,1,0,8,0,8,700.0,5600,0.0,0.0,7,5.0,79.41683778234086,5.75,25.0
PRV57447,6,16,0,51,1,1,0,9,0,9,471.1111111111111,4240,0.0,0.0,9,5.222222222222222,72.69267624914443,4.555555555555555,33.33333333333333
PRV57448,26,376,0,51,2,1,0,205,0,205,253.26829268292684,51920,2.5853658536585367,530.0,113,1.424390243902439,72.95749987479341,4.321951219512195,17.073170731707318
PRV57449,17,187,0,21,2,1,0,103,0,103,275.5339805825243,28380,3.3980582524271843,350.0,57,1.5533980582524272,73.69401194819349,3.8446601941747574,13.592233009708737
PRV57450,5,31,0,51,1,1,0,11,0,11,431.8181818181818,4750,7.2727272727272725,80.0,11,2.0,74.83417335573394,4.454545454545454,9.090909090909092
PRV57452,3,6,0,49,2,1,0,3,0,3,40.0,120,0.0,0.0,3,0.0,63.515400410677614,3.3333333333333335,0.0
PRV57453,5,44,0,51,1,1,0,17,0,17,167.64705882352942,2850,0.0,0.0,15,0.058823529411764705,70.45746265652052,4.235294117647059,29.411764705882355
PRV57454,2,78,0,51,2,1,0,42,0,42,133.57142857142858,5610,2.619047619047619,110.0,29,0.8095238095238095,66.81776995534696,3.3333333333333335,21.428571428571427
PRV57455,2,19,0,51,1,1,0,6,0,6,355.0,2130,16.666666666666668,100.0,6,3.3333333333333335,61.922883869495784,4.0,0.0
PRV57456,5,32,0,51,1,1,0,16,0,16,146.875,2350,0.0,0.0,15,0.5625,68.52464065708419,3.8125,25.0
PRV57459,1,27,0,51,1,1,0,11,0,11,418.1818181818182,4600,0.0,0.0,9,0.09090909090909091,76.74544210067823,5.545454545454546,45.45454545454545
PRV57460,3,84,0,51,2,1,0,36,0,36,217.77777777777777,7840,5.555555555555555,200.0,28,0.5555555555555556,69.26678834892387,4.666666666666667,33.33333333333333
PRV57461,1,0,0,51,1,1,0,1,0,1,0.0,0,0.0,0.0,1,0.0,77.04585900068446,3.0,0.0
PRV57462,3,31,0,51,1,1,0,10,0,10,156.0,1560,0.0,0.0,10,4.0,72.4788501026694,4.1,10.0
PRV57463,3,55,0,51,2,1,0,28,0,28,264.64285714285717,7410,2.857142857142857,80.0,26,0.10714285714285714,67.27173169062286,4.357142857142857,14.285714285714285
PRV57464,2,11,0,51,1,1,0,2,0,2,40.0,80,0.0,0.0,2,0.0,54.06570841889116,4.0,0.0
PRV57465,2,44,0,51,2,1,0,22,0,22,124.0909090909091,2730,2.272727272727273,50.0,19,0.9545454545454546,67.91325990915313,3.6818181818181817,27.27272727272727
PRV57467,1,4,0,51,1,1,0,1,0,1,40.0,40,0.0,0.0,1,0.0,51.92881587953457,0.0,0.0
PRV57468,3,41,0,21,1,1,0,12,0,12,191.66666666666666,2300,0.0,0.0,8,0.16666666666666666,80.4020077572439,5.5,25.0
PRV57469,1,126,0,51,2,1,0,58,0,58,380.17241379310343,22050,3.103448275862069,180.0,37,1.0517241379310345,74.42927612169275,4.327586206896552,13.793103448275861
PRV57470,4,31,0,51,2,1,0,12,0,12,134.16666666666666,1610,0.0,0.0,11,2.0,74.16198950490532,3.0833333333333335,41.66666666666667
PRV57471,1,2,0,51,1,1,0,2,0,2,175.0,350,0.0,0.0,2,0.0,61.790554414784395,3.0,0.0
PRV57472,2,9,0,51,1,1,0,4,0,4,425.0,1700,0.0,0.0,4,5.0,81.41615331964408,6.25,50.0
PRV57473,1,1,0,51,2,1,0,1,0,1,90.0,90,0.0,0.0,1,0.0,37.07871321013005,2.0,0.0
PRV57474,1,9,0,51,2,1,0,4,0,4,207.5,830,0.0,0.0,4,0.0,72.47501711156741,3.5,25.0
PRV57475,1,61,0,51,2,1,0,23,0,23,406.0869565217391,9340,0.0,0.0,16,2.6956521739130435,76.94646311341249,5.956521739130435,17.391304347826086
PRV57476,3,254,0,51,2,1,0,145,0,145,324.62068965517244,47070,3.6551724137931036,530.0,56,1.2,72.64558521560575,4.124137931034483,20.0
PRV57477,1,163,0,51,2,1,0,85,0,85,267.52941176470586,22740,2.0,170.0,42,1.6705882352941177,76.72147199742321,4.270588235294118,15.294117647058824
PRV57479,2,40,0,51,2,1,0,19,0,19,380.0,7220,0.0,0.0,17,1.4210526315789473,72.95709499621744,4.526315789473684,10.526315789473683
PRV57481,9,296,45,51,1,1,1,62,62,0,12516.129032258064,776000,1068.0,65148.0,52,6.435483870967742,76.16422688834426,5.596774193548387,100.0
PRV57484,1,27,0,51,2,1,0,9,0,9,121.11111111111111,1090,0.0,0.0,6,2.2222222222222223,81.39082819986311,5.888888888888889,11.11111111111111
PRV57485,1,20,0,51,2,1,0,10,0,10,167.0,1670,0.0,0.0,10,2.0,62.388501026694044,3.9,70.0
PRV57486,1,81,0,51,2,1,0,35,0,35,126.57142857142857,4430,3.7142857142857144,130.0,19,1.1714285714285715,73.02692871809914,3.6857142857142855,22.857142857142858
PRV57487,1,91,10,51,2,1,0,15,15,0,9333.333333333334,140000,1068.0,16020.0,14,7.933333333333334,75.43107460643394,4.933333333333334,100.0
PRV57488,2,12,0,51,2,1,0,5,0,5,108.0,540,0.0,0.0,5,0.0,80.60068446269679,5.0,0.0
PRV57489,7,101,7,51,2,1,0,17,17,0,10705.882352941177,182000,1068.0,18156.0,17,6.176470588235294,70.02729798284817,4.588235294117647,100.0
PRV57490,2,103,18,51,2,1,0,21,21,0,9580.952380952382,201200,1068.0,21360.0,19,4.761904761904762,69.6683941201395,5.761904761904762,100.0
PRV57491,37,220,0,52,2,1,0,116,0,116,265.7758620689655,30830,0.0,0.0,62,1.456896551724138,74.34666855483962,4.474137931034483,20.689655172413794
PRV57492,89,310,23,52,2,1,0,117,36,81,2974.6153846153848,348030,322.8448275862069,37450.0,95,2.3675213675213675,73.06333912494077,4.547008547008547,41.02564102564102
PRV57495,81,331,20,52,2,1,1,113,37,76,3544.5132743362833,400530,350.8495575221239,39646.0,99,2.3008849557522124,74.61447790033498,4.495575221238938,48.67256637168141
PRV57496,24,91,0,52,2,1,0,38,0,38,203.94736842105263,7750,2.6315789473684212,100.0,36,0.5526315789473685,73.88702763067835,4.131578947368421,15.789473684210526
PRV57499,16,40,0,52,2,1,0,18,0,18,496.6666666666667,8940,0.0,0.0,18,0.05555555555555555,66.91854893908283,4.722222222222222,16.666666666666664
PRV57500,56,158,0,52,2,1,0,79,0,79,330.253164556962,26090,1.518987341772152,120.0,78,0.7848101265822784,74.42407229312332,4.3164556962025316,26.582278481012654
PRV57501,37,121,0,52,2,1,0,64,0,64,183.4375,11740,3.59375,230.0,63,0.265625,75.034522587269,3.984375,31.25
PRV57502,99,599,60,52,2,1,1,260,114,146,4605.961538461538,1197550,460.234375,117820.0,235,2.9307692307692306,73.65658926973096,4.819230769230769,55.38461538461539
PRV57504,16,53,0,52,2,1,0,28,0,28,211.07142857142858,5910,3.5714285714285716,100.0,28,1.25,71.30751931162608,4.75,25.0
PRV57507,51,207,0,52,2,1,0,112,0,112,238.75,26740,1.6071428571428572,180.0,96,1.0982142857142858,76.43842280238584,4.5625,16.071428571428573
PRV57509,31,143,0,52,2,1,0,58,0,58,201.55172413793105,11690,1.0344827586206897,60.0,53,0.9827586206896551,75.46734640893105,4.206896551724138,22.413793103448278
PRV57510,147,517,27,52,2,1,0,247,43,204,1971.6194331983806,486990,186.49392712550608,46064.0,214,2.3643724696356276,74.72053692911793,4.218623481781377,30.76923076923077
PRV57512,31,199,0,52,2,1,0,108,0,108,225.27777777777777,24330,3.888888888888889,420.0,84,1.3425925925925926,72.70218267548863,4.194444444444445,22.22222222222222
PRV57514,39,126,0,52,2,1,0,51,0,51,294.70588235294116,15030,0.0,0.0,44,1.8235294117647058,74.09574425252647,4.0,19.607843137254903
PRV57515,76,222,13,52,2,1,0,88,19,69,1908.75,167970,231.5,20372.0,80,2.272727272727273,72.97750606682845,4.829545454545454,40.909090909090914
PRV57516,10,20,0,52,2,1,0,10,0,10,229.0,2290,0.0,0.0,10,0.8,79.47734428473647,4.3,10.0
PRV57517,37,120,0,52,2,1,0,60,0,60,337.1666666666667,20230,3.0,180.0,56,1.2166666666666666,67.80497376226329,4.45,28.333333333333332
PRV57518,24,185,2,52,1,1,0,97,2,95,702.3711340206186,68130,24.90721649484536,2416.0,47,1.0515463917525774,71.29374739798331,4.690721649484536,15.463917525773196
PRV57519,101,302,6,52,2,1,0,157,12,145,912.6114649681529,143280,84.56050955414013,13276.0,142,1.9681528662420382,74.73619412582778,4.1528662420382165,25.477707006369428
PRV57520,18,55,0,52,2,1,0,23,0,23,249.56521739130434,5740,2.608695652173913,60.0,23,0.6521739130434783,71.31434693330952,4.826086956521739,21.73913043478261
PRV57521,73,252,8,52,2,1,0,111,12,99,1091.4414414414414,121150,110.7090909090909,12178.0,105,2.135135135135135,73.55793575916779,4.1891891891891895,30.630630630630627
PRV57522,29,76,0,52,2,1,0,40,0,40,207.75,8310,0.25,10.0,40,0.9,73.44695414099931,4.225,17.5
PRV57523,66,310,12,52,2,1,0,151,15,136,1125.5629139072848,169960,89.02702702702703,13176.0,129,2.172185430463576,75.4229662165531,4.231788079470198,23.178807947019866
PRV57525,59,263,12,52,2,1,1,107,21,86,1998.3177570093458,213820,210.7289719626168,22548.0,78,2.1401869158878504,74.06515828999468,4.925233644859813,34.57943925233645
PRV57526,49,364,4,52,2,1,0,202,2,200,541.1386138613861,109310,12.554455445544555,2536.0,154,1.7326732673267327,75.06674527822392,4.396039603960396,18.81188118811881
PRV57527,46,413,33,52,2,1,1,165,51,114,4033.3333333333335,665500,331.6848484848485,54728.0,135,3.187878787878788,73.38628170825297,4.648484848484848,45.45454545454545
PRV57528,172,605,7,52,2,1,1,401,13,388,501.29675810473816,201020,37.11720698254364,14884.0,345,1.7556109725685785,73.94691232220612,4.531172069825437,21.94513715710723
PRV57529,57,448,0,52,2,1,0,295,0,295,255.38983050847457,75340,1.3559322033898304,400.0,188,1.7152542372881356,73.77435005046462,3.922033898305085,19.661016949152543
PRV57530,231,746,22,52,2,1,0,478,52,426,1057.7196652719665,505590,118.17154811715481,56486.0,391,1.5564853556485356,73.10758092554249,4.447698744769874,28.661087866108787
PRV57531,20,145,0,52,1,1,0,68,0,68,244.55882352941177,16630,2.3529411764705883,160.0,43,0.8382352941176471,69.43165438660063,4.794117647058823,32.35294117647059
PRV57532,3,555,0,52,2,1,0,351,0,351,317.83475783475785,111560,2.5925925925925926,910.0,157,2.111111111111111,74.89520310601762,4.262108262108262,19.37321937321937
PRV57533,35,266,19,52,2,1,0,108,22,86,2773.703703703704,299560,210.9158878504673,22568.0,83,2.1574074074074074,74.5833903718914,4.944444444444445,39.81481481481482
